source	type	score	phase	gene_id	gene_version	gene_name	gene_source	gene_biotype	location
ensembl_havana	gene	NA	NA	ENSG00000198466	12	ZNF587	ensembl_havana	protein_coding	chr19:57849859-57865117:+
havana	gene	NA	NA	ENSG00000269867	1	AC010326.3	havana	lncRNA	chr19:57867038-57868172:-
havana	gene	NA	NA	ENSG00000270804	1	AC010326.4	havana	transcribed_processed_pseudogene	chr19:57867885-57868834:+
havana	gene	NA	NA	ENSG00000269476	1	AC010326.2	havana	protein_coding	chr19:57876765-57916591:-
ensembl_havana	gene	NA	NA	ENSG00000173480	11	ZNF417	ensembl_havana	protein_coding	chr19:57900296-57916610:-
ensembl_havana	gene	NA	NA	ENSG00000196724	12	ZNF418	ensembl_havana	protein_coding	chr19:57921884-57935393:-
ensembl_havana	gene	NA	NA	ENSG00000152454	4	ZNF256	ensembl_havana	protein_coding	chr19:57940833-57947706:-
havana	gene	NA	NA	ENSG00000243234	1	AC010326.1	havana	processed_pseudogene	chr19:57953158-57953759:-
ensembl_havana	gene	NA	NA	ENSG00000177025	3	C19orf18	ensembl_havana	protein_coding	chr19:57958437-57974534:-
ensembl_havana	gene	NA	NA	ENSG00000166704	11	ZNF606	ensembl_havana	protein_coding	chr19:57977053-58003349:-
havana	gene	NA	NA	ENSG00000176593	8	AC008969.1	havana	lncRNA	chr19:58002061-58011232:+
havana	gene	NA	NA	ENSG00000235974	1	VN2R19P	havana	unitary_pseudogene	chr19:58012589-58025926:-
havana_tagene	gene	NA	NA	ENSG00000286949	1	AC008969.2	havana_tagene	lncRNA	chr19:58016695-58025589:-
ensembl_havana	gene	NA	NA	ENSG00000152467	10	ZSCAN1	ensembl_havana	protein_coding	chr19:58034025-58054631:+
havana	gene	NA	NA	ENSG00000268660	1	LETM1P2	havana	processed_pseudogene	chr19:58044592-58046769:+
havana	gene	NA	NA	ENSG00000270837	1	HNRNPDLP4	havana	processed_pseudogene	chr19:58049046-58049346:-
ensembl_havana	gene	NA	NA	ENSG00000176293	19	ZNF135	ensembl_havana	protein_coding	chr19:58059239-58086310:+
ensembl	gene	NA	NA	ENSG00000243642	3	RN7SL526P	ensembl	misc_RNA	chr19:58069970-58070288:+
ensembl_havana	gene	NA	NA	ENSG00000121413	12	ZSCAN18	ensembl_havana	protein_coding	chr19:58083838-58118427:-
ensembl_havana	gene	NA	NA	ENSG00000181894	15	ZNF329	ensembl_havana	protein_coding	chr19:58126248-58155110:-
havana	gene	NA	NA	ENSG00000268293	1	AC008751.1	havana	processed_pseudogene	chr19:58136713-58137054:+
havana_tagene	gene	NA	NA	ENSG00000286632	1	AC008751.3	havana_tagene	lncRNA	chr19:58155864-58177576:+
havana	gene	NA	NA	ENSG00000269236	1	AC008751.2	havana	processed_pseudogene	chr19:58166166-58167145:+
ensembl_havana	gene	NA	NA	ENSG00000171606	18	ZNF274	ensembl_havana	protein_coding	chr19:58183029-58213562:+
havana	gene	NA	NA	ENSG00000213013	4	RPS15AP36	havana	processed_pseudogene	chr19:58216180-58216561:+
havana	gene	NA	NA	ENSG00000268866	1	AC020915.4	havana	processed_pseudogene	chr19:58224506-58225469:+
ensembl_havana	gene	NA	NA	ENSG00000198131	14	ZNF544	ensembl_havana	protein_coding	chr19:58228594-58277495:+
havana	gene	NA	NA	ENSG00000283515	1	AC020915.5	havana	protein_coding	chr19:58228914-58315183:+
havana	gene	NA	NA	ENSG00000268516	2	AC020915.3	havana	lncRNA	chr19:58257270-58278808:-
havana	gene	NA	NA	ENSG00000268201	1	AC020915.2	havana	lncRNA	chr19:58266635-58267685:+
ensembl_havana	gene	NA	NA	ENSG00000278129	2	ZNF8	ensembl_havana	protein_coding	chr19:58278955-58302791:+
havana	gene	NA	NA	ENSG00000267216	1	AC020915.1	havana	lncRNA	chr19:58278966-58315197:+
havana	gene	NA	NA	ENSG00000142396	10	ERVK3-1	havana	protein_coding	chr19:58305319-58315663:+
havana_tagene	gene	NA	NA	ENSG00000283103	3	AC010642.2	havana_tagene	lncRNA	chr19:58309727-58327248:-
havana	gene	NA	NA	ENSG00000269794	1	AC010642.1	havana	processed_pseudogene	chr19:58319277-58320489:+
ensembl_havana	gene	NA	NA	ENSG00000182318	6	ZSCAN22	ensembl_havana	protein_coding	chr19:58326994-58342332:+
mirbase	gene	NA	NA	ENSG00000277588	1	MIR6806	mirbase	miRNA	chr19:58334688-58334751:+
ensembl_havana	gene	NA	NA	ENSG00000121410	12	A1BG	ensembl_havana	protein_coding	chr19:58345178-58353492:-
havana	gene	NA	NA	ENSG00000268230	5	AC012313.3	havana	lncRNA	chr19:58346854-58362751:-
havana	gene	NA	NA	ENSG00000268895	6	A1BG-AS1	havana	lncRNA	chr19:58347718-58355455:+
havana	gene	NA	NA	ENSG00000279611	1	AC012313.10	havana	TEC	chr19:58350795-58351720:+
ensembl_havana	gene	NA	NA	ENSG00000174586	11	ZNF497	ensembl_havana	protein_coding	chr19:58354357-58362848:-
havana	gene	NA	NA	ENSG00000268049	1	AC012313.2	havana	lncRNA	chr19:58357999-58359603:+
havana_tagene	gene	NA	NA	ENSG00000269054	2	AC012313.6	havana_tagene	lncRNA	chr19:58362583-58367593:+
ensembl	gene	NA	NA	ENSG00000252211	1	RNA5SP473	ensembl	rRNA_pseudogene	chr19:58363438-58363562:+
ensembl_havana	gene	NA	NA	ENSG00000152475	7	ZNF837	ensembl_havana	protein_coding	chr19:58367618-58381030:-
ensembl_havana	gene	NA	NA	ENSG00000083845	9	RPS5	ensembl_havana	protein_coding	chr19:58386400-58394806:+
mirbase	gene	NA	NA	ENSG00000266640	1	MIR4754	mirbase	miRNA	chr19:58386770-58386858:-
ensembl_havana	gene	NA	NA	ENSG00000269855	2	RNF225	ensembl_havana	protein_coding	chr19:58396090-58397079:+
havana	gene	NA	NA	ENSG00000268307	1	LINC02560	havana	lncRNA	chr19:58400221-58400679:+
ensembl_havana	gene	NA	NA	ENSG00000171574	18	ZNF584	ensembl_havana	protein_coding	chr19:58401504-58418327:+
ensembl_havana	gene	NA	NA	ENSG00000232098	3	AC012313.1	ensembl_havana	lncRNA	chr19:58404238-58408484:-
havana	gene	NA	NA	ENSG00000268543	1	AC012313.4	havana	TEC	chr19:58418560-58419310:+
havana	gene	NA	NA	ENSG00000268912	1	AC012313.5	havana	lncRNA	chr19:58428632-58431148:-
ensembl_havana	gene	NA	NA	ENSG00000131849	12	ZNF132	ensembl_havana	protein_coding	chr19:58432814-58440153:-
havana	gene	NA	NA	ENSG00000269473	1	AC012313.8	havana	lncRNA	chr19:58440448-58445849:+
ensembl_havana	gene	NA	NA	ENSG00000249471	8	ZNF324B	ensembl_havana	protein_coding	chr19:58451611-58457833:+
ensembl_havana	gene	NA	NA	ENSG00000083812	12	ZNF324	ensembl_havana	protein_coding	chr19:58467045-58475436:+
ensembl_havana	gene	NA	NA	ENSG00000083838	16	ZNF446	ensembl_havana	protein_coding	chr19:58474017-58481230:+
havana	gene	NA	NA	ENSG00000269106	1	AC012313.7	havana	lncRNA	chr19:58475355-58475763:-
ensembl_havana	gene	NA	NA	ENSG00000083807	10	SLC27A5	ensembl_havana	protein_coding	chr19:58479512-58512413:-
ensembl	gene	NA	NA	ENSG00000252334	1	RNU6-1337P	ensembl	snRNA	chr19:58483749-58483843:-
ensembl	gene	NA	NA	ENSG00000265272	2	RN7SL693P	ensembl	misc_RNA	chr19:58490797-58491075:+
havana	gene	NA	NA	ENSG00000273901	1	AC012313.9	havana	lncRNA	chr19:58500505-58501137:+
ensembl_havana	gene	NA	NA	ENSG00000119574	13	ZBTB45	ensembl_havana	protein_coding	chr19:58513530-58538911:-
ensembl	gene	NA	NA	ENSG00000264910	2	RN7SL525P	ensembl	misc_RNA	chr19:58543299-58543578:-
ensembl_havana	gene	NA	NA	ENSG00000130726	12	TRIM28	ensembl_havana	protein_coding	chr19:58544064-58550722:+
mirbase	gene	NA	NA	ENSG00000275924	1	MIR6807	mirbase	miRNA	chr19:58550285-58550376:+
ensembl_havana	gene	NA	NA	ENSG00000130724	9	CHMP2A	ensembl_havana	protein_coding	chr19:58551566-58555105:-
ensembl_havana	gene	NA	NA	ENSG00000130725	8	UBE2M	ensembl_havana	protein_coding	chr19:58555712-58558954:-
havana	gene	NA	NA	ENSG00000267858	6	MZF1-AS1	havana	lncRNA	chr19:58559129-58574797:+
ensembl_havana	gene	NA	NA	ENSG00000099326	9	MZF1	ensembl_havana	protein_coding	chr19:58561931-58573575:-
havana	gene	NA	NA	ENSG00000213753	11	CENPBD1P1	havana	transcribed_processed_pseudogene	chr19:58573503-58605223:+
havana	gene	NA	NA	ENSG00000286104	1	AC016629.3	havana	lncRNA	chr19:58575445-58601316:+
havana	gene	NA	NA	ENSG00000269032	1	AC016629.1	havana	transcribed_processed_pseudogene	chr19:58586158-58586356:+
havana	gene	NA	NA	ENSG00000269600	2	AC016629.2	havana	lncRNA	chr19:58593134-58599355:-
ensembl	gene	NA	NA	ENSG00000251841	1	RNU6-1334P	ensembl	snRNA	chrY:2784749-2784853:+
ensembl_havana	gene	NA	NA	ENSG00000184895	8	SRY	ensembl_havana	protein_coding	chrY:2786855-2787682:-
havana	gene	NA	NA	ENSG00000237659	1	RNASEH2CP1	havana	processed_pseudogene	chrY:2789827-2790328:+
havana	gene	NA	NA	ENSG00000232195	1	TOMM22P2	havana	processed_pseudogene	chrY:2827982-2828218:+
havana	gene	NA	NA	ENSG00000286130	1	AC006040.1	havana	lncRNA	chrY:2828192-2840851:-
ensembl_havana	gene	NA	NA	ENSG00000129824	16	RPS4Y1	ensembl_havana	protein_coding	chrY:2841602-2932000:+
havana	gene	NA	NA	ENSG00000227289	2	HSFY3P	havana	transcribed_unprocessed_pseudogene	chrY:2881683-2890551:-
havana	gene	NA	NA	ENSG00000229163	2	NAP1L1P2	havana	processed_pseudogene	chrY:2929001-2931120:-
havana	gene	NA	NA	ENSG00000278847	1	AC006157.1	havana	lncRNA	chrY:2934406-2934771:-
ensembl_havana	gene	NA	NA	ENSG00000067646	12	ZFY	ensembl_havana	protein_coding	chrY:2935281-2982506:+
havana	gene	NA	NA	ENSG00000233070	1	ZFY-AS1	havana	lncRNA	chrY:2966844-3002626:-
havana	gene	NA	NA	ENSG00000223600	1	EEF1A1P41	havana	processed_pseudogene	chrY:2995067-2995273:-
havana	gene	NA	NA	ENSG00000231535	7	LINC00278	havana	lncRNA	chrY:3002887-3200509:+
havana	gene	NA	NA	ENSG00000234652	1	AGPAT5P1	havana	processed_pseudogene	chrY:3293808-3294826:+
havana	gene	NA	NA	ENSG00000216777	1	PRRC2CP1	havana	processed_pseudogene	chrY:3549652-3549810:-
ensembl_havana	gene	NA	NA	ENSG00000176679	8	TGIF2LY	ensembl_havana	protein_coding	chrY:3579041-3580041:+
havana	gene	NA	NA	ENSG00000232927	1	USP12PY	havana	processed_pseudogene	chrY:3682805-3683868:+
havana	gene	NA	NA	ENSG00000225653	1	RNF19BPY	havana	processed_pseudogene	chrY:3777997-3779546:-
havana	gene	NA	NA	ENSG00000286050	1	AC012078.2	havana	lncRNA	chrY:3786282-3864893:+
havana	gene	NA	NA	ENSG00000218410	1	AC012078.1	havana	processed_pseudogene	chrY:3851224-3852869:-
havana	gene	NA	NA	ENSG00000229518	1	UBE2V1P3	havana	processed_pseudogene	chrY:3866306-3866722:-
havana	gene	NA	NA	ENSG00000229308	1	AC010737.1	havana	lncRNA	chrY:4036497-4100320:+
ensembl	gene	NA	NA	ENSG00000252900	1	RNU6-303P	ensembl	snRNA	chrY:4174985-4175090:-
havana	gene	NA	NA	ENSG00000225878	1	SERBP1P2	havana	processed_pseudogene	chrY:4801685-4802848:-
havana	gene	NA	NA	ENSG00000277930	1	AC010722.1	havana	lncRNA	chrY:4993858-4999650:-
ensembl_havana	gene	NA	NA	ENSG00000099715	14	PCDH11Y	ensembl_havana	protein_coding	chrY:5000226-5742224:+
ensembl	gene	NA	NA	ENSG00000252468	1	RNU2-57P	ensembl	snRNA	chrY:5019076-5019266:+
havana	gene	NA	NA	ENSG00000231341	1	VDAC1P6	havana	processed_pseudogene	chrY:5207215-5208069:-
havana	gene	NA	NA	ENSG00000235001	3	EIF4A1P2	havana	processed_pseudogene	chrY:5337745-5338964:-
havana	gene	NA	NA	ENSG00000214207	2	KRT18P10	havana	processed_pseudogene	chrY:5573145-5574431:+
havana	gene	NA	NA	ENSG00000278585	1	SNX3P1Y	havana	processed_pseudogene	chrY:5634480-5634655:-
havana	gene	NA	NA	ENSG00000235175	1	RPL26P37	havana	processed_pseudogene	chrY:5793300-5793737:-
havana	gene	NA	NA	ENSG00000285470	1	TUSC2P1	havana	processed_pseudogene	chrY:5887504-5888740:+
havana	gene	NA	NA	ENSG00000237195	1	DLGAP5P1	havana	processed_pseudogene	chrY:6158802-6159265:+
havana	gene	NA	NA	ENSG00000250204	2	TTTY23B	havana	transcribed_unprocessed_pseudogene	chrY:6242446-6245283:-
ensembl_havana	gene	NA	NA	ENSG00000168757	12	TSPY2	ensembl_havana	protein_coding	chrY:6246223-6249019:+
havana	gene	NA	NA	ENSG00000234830	8	FAM197Y9	havana	transcribed_unprocessed_pseudogene	chrY:6256267-6265595:-
havana	gene	NA	NA	ENSG00000238235	1	TSPY11P	havana	unprocessed_pseudogene	chrY:6266593-6269275:+
havana	gene	NA	NA	ENSG00000275352	1	AC006335.2	havana	unprocessed_pseudogene	chrY:6273579-6274065:-
havana	gene	NA	NA	ENSG00000234583	1	TSPY19P	havana	unprocessed_pseudogene	chrY:6303957-6305074:-
havana	gene	NA	NA	ENSG00000235094	3	AC006335.1	havana	unprocessed_pseudogene	chrY:6306042-6308202:+
havana	gene	NA	NA	ENSG00000223744	1	RBMY2GP	havana	unprocessed_pseudogene	chrY:6328052-6343323:+
havana	gene	NA	NA	ENSG00000229643	2	LINC00280	havana	lncRNA	chrY:6357219-6369921:-
havana	gene	NA	NA	ENSG00000129816	5	TTTY1B	havana	lncRNA	chrY:6390431-6411564:+
havana	gene	NA	NA	ENSG00000212856	6	TTTY2B	havana	lncRNA	chrY:6406244-6462091:-
havana	gene	NA	NA	ENSG00000237563	2	TTTY21B	havana	lncRNA	chrY:6443434-6450685:+
havana	gene	NA	NA	ENSG00000147753	9	TTTY7	havana	lncRNA	chrY:6449468-6457906:+
ensembl_havana	gene	NA	NA	ENSG00000185700	10	TTTY8B	ensembl_havana	lncRNA	chrY:6470773-6473630:-
havana	gene	NA	NA	ENSG00000235895	1	AC010154.1	havana	unprocessed_pseudogene	chrY:6492976-6496757:-
havana	gene	NA	NA	ENSG00000232620	1	TSPY17P	havana	unprocessed_pseudogene	chrY:6520463-6520929:+
havana	gene	NA	NA	ENSG00000224953	1	SRIP3	havana	processed_pseudogene	chrY:6718962-6719180:-
havana	gene	NA	NA	ENSG00000274365	1	AC013412.1	havana	processed_pseudogene	chrY:6789153-6789344:+
havana	gene	NA	NA	ENSG00000233634	1	GOT2P5	havana	processed_pseudogene	chrY:6837707-6838252:+
ensembl_havana	gene	NA	NA	ENSG00000099721	14	AMELY	ensembl_havana	protein_coding	chrY:6865918-6911774:-
havana	gene	NA	NA	ENSG00000237701	1	ATP5PFP1	havana	processed_pseudogene	chrY:6900753-6901372:+
ensembl_havana	gene	NA	NA	ENSG00000092377	15	TBL1Y	ensembl_havana	protein_coding	chrY:6910686-7101970:+
havana	gene	NA	NA	ENSG00000273906	1	AC011297.1	havana	lncRNA	chrY:6918682-6920791:+
havana	gene	NA	NA	ENSG00000232583	1	GPR143P	havana	unprocessed_pseudogene	chrY:7100733-7106502:-
havana	gene	NA	NA	ENSG00000099725	14	PRKY	havana	protein_coding	chrY:7273972-7381548:+
ensembl	gene	NA	NA	ENSG00000252633	1	RN7SKP282	ensembl	misc_RNA	chrY:7324297-7324595:-
ensembl	gene	NA	NA	ENSG00000251996	1	AC007284.1	ensembl	misc_RNA	chrY:7341531-7341642:+
ensembl	gene	NA	NA	ENSG00000252155	1	RNU6-941P	ensembl	snRNA	chrY:7378672-7378779:+
ensembl	gene	NA	NA	ENSG00000252472	1	RNU6-521P	ensembl	snRNA	chrY:7423054-7423158:-
havana	gene	NA	NA	ENSG00000275280	1	AC007274.3	havana	processed_pseudogene	chrY:7656968-7657352:+
havana	gene	NA	NA	ENSG00000238073	1	RBMY2HP	havana	unprocessed_pseudogene	chrY:7671743-7676024:-
havana	gene	NA	NA	ENSG00000223422	1	AC007274.1	havana	unprocessed_pseudogene	chrY:7678899-7681028:+
havana	gene	NA	NA	ENSG00000236435	1	TSPY12P	havana	unprocessed_pseudogene	chrY:7687739-7689548:-
havana	gene	NA	NA	ENSG00000236690	2	AC007274.2	havana	unprocessed_pseudogene	chrY:7690511-7692678:+
havana	gene	NA	NA	ENSG00000234795	10	RFTN1P1	havana	transcribed_unprocessed_pseudogene	chrY:7694707-7810305:-
havana	gene	NA	NA	ENSG00000237048	4	TTTY12	havana	lncRNA	chrY:7803996-7810683:+
havana	gene	NA	NA	ENSG00000278854	1	AC007275.1	havana	processed_pseudogene	chrY:7845485-7846454:-
havana	gene	NA	NA	ENSG00000215603	4	ZNF92P1Y	havana	processed_pseudogene	chrY:7853686-7854876:-
havana	gene	NA	NA	ENSG00000273863	1	AC010678.1	havana	processed_pseudogene	chrY:7905536-7907303:-
havana	gene	NA	NA	ENSG00000244246	1	ZNF736P8Y	havana	processed_pseudogene	chrY:7913422-7914090:-
havana	gene	NA	NA	ENSG00000229745	1	BPY2DP	havana	unprocessed_pseudogene	chrY:7932997-7937640:-
havana	gene	NA	NA	ENSG00000241200	1	ZNF736P7Y	havana	processed_pseudogene	chrY:7990987-7991806:-
havana	gene	NA	NA	ENSG00000239893	2	ZNF736P9Y	havana	transcribed_processed_pseudogene	chrY:8068445-8126293:-
havana	gene	NA	NA	ENSG00000227204	1	RBMY2JP	havana	unprocessed_pseudogene	chrY:8127130-8144203:+
havana	gene	NA	NA	ENSG00000225809	1	RBMY2KP	havana	unprocessed_pseudogene	chrY:8264449-8277188:-
havana	gene	NA	NA	ENSG00000215601	3	TSPY24P	havana	unprocessed_pseudogene	chrY:8280198-8282209:+
havana	gene	NA	NA	ENSG00000224634	1	ZNF736P6Y	havana	processed_pseudogene	chrY:8350931-8352143:+
havana	gene	NA	NA	ENSG00000223955	1	MTND6P1	havana	processed_pseudogene	chrY:8363536-8363959:-
havana	gene	NA	NA	ENSG00000234179	1	MTCYBP1	havana	processed_pseudogene	chrY:8364032-8365150:+
havana	gene	NA	NA	ENSG00000226529	1	MTND1P1	havana	processed_pseudogene	chrY:8371663-8372030:+
havana	gene	NA	NA	ENSG00000234850	1	MTND2P3	havana	processed_pseudogene	chrY:8372241-8372710:+
havana	gene	NA	NA	ENSG00000227830	1	TRIM60P3Y	havana	processed_pseudogene	chrY:8413037-8414054:-
havana	gene	NA	NA	ENSG00000216824	2	ZNF736P10Y	havana	processed_pseudogene	chrY:8418791-8419900:-
havana	gene	NA	NA	ENSG00000275866	1	AC016991.1	havana	processed_pseudogene	chrY:8517364-8517748:-
havana	gene	NA	NA	ENSG00000286217	2	AC064829.1	havana	lncRNA	chrY:8550518-8713825:+
havana	gene	NA	NA	ENSG00000233699	2	TTTY18	havana	lncRNA	chrY:8682594-8700977:-
havana	gene	NA	NA	ENSG00000232419	1	TTTY19	havana	lncRNA	chrY:8704472-8705283:+
ensembl_havana	gene	NA	NA	ENSG00000180910	8	TTTY11	ensembl_havana	transcribed_unprocessed_pseudogene	chrY:8783310-8817382:-
havana	gene	NA	NA	ENSG00000228207	1	AC007967.2	havana	unprocessed_pseudogene	chrY:8901203-8903276:-
havana	gene	NA	NA	ENSG00000173357	12	AC007967.1	havana	transcribed_unprocessed_pseudogene	chrY:8906224-8916073:+
havana	gene	NA	NA	ENSG00000273731	1	AC007967.4	havana	processed_pseudogene	chrY:8931069-8931454:-
havana	gene	NA	NA	ENSG00000230025	1	AC007967.3	havana	unprocessed_pseudogene	chrY:8971751-8974095:-
havana	gene	NA	NA	ENSG00000231988	1	OFD1P3Y	havana	unprocessed_pseudogene	chrY:9030594-9039988:+
havana	gene	NA	NA	ENSG00000232235	1	CDY3P	havana	processed_pseudogene	chrY:9166085-9167702:-
havana	gene	NA	NA	ENSG00000224408	1	USP9YP22	havana	unprocessed_pseudogene	chrY:9183694-9185803:+
havana	gene	NA	NA	ENSG00000238154	1	USP9YP4	havana	unprocessed_pseudogene	chrY:9189629-9204611:-
havana	gene	NA	NA	ENSG00000232924	1	ELOCP4	havana	processed_pseudogene	chrY:9230915-9231247:+
havana	gene	NA	NA	ENSG00000197038	6	RBMY1A3P	havana	unprocessed_pseudogene	chrY:9311130-9322869:-
havana	gene	NA	NA	ENSG00000275310	1	AC006158.1	havana	processed_pseudogene	chrY:9325799-9326047:+
havana	gene	NA	NA	ENSG00000232808	1	TTTY20	havana	lncRNA	chrY:9329880-9334832:-
ensembl_havana	gene	NA	NA	ENSG00000233803	9	TSPY4	ensembl_havana	protein_coding	chrY:9337464-9340284:+
havana	gene	NA	NA	ENSG00000225560	6	FAM197Y8	havana	transcribed_processed_pseudogene	chrY:9347511-9356814:-
ensembl_havana	gene	NA	NA	ENSG00000229549	9	TSPY8	ensembl_havana	protein_coding	chrY:9357797-9360599:+
havana	gene	NA	NA	ENSG00000228383	7	FAM197Y7	havana	lncRNA	chrY:9367803-9375681:-
havana	gene	NA	NA	ENSG00000286120	1	AC006158.2	havana	transcribed_unprocessed_pseudogene	chrY:9375129-9377121:-
havana	gene	NA	NA	ENSG00000188656	8	TSPY7P	havana	unprocessed_pseudogene	chrY:9378122-9380871:+
havana	gene	NA	NA	ENSG00000237802	7	FAM197Y6	havana	lncRNA	chrY:9388122-9396027:-
havana	gene	NA	NA	ENSG00000286173	1	AC006158.3	havana	transcribed_unprocessed_pseudogene	chrY:9395475-9397467:-
ensembl_havana	gene	NA	NA	ENSG00000228927	10	TSPY3	ensembl_havana	protein_coding	chrY:9398421-9401223:+
havana	gene	NA	NA	ENSG00000225516	7	FAM197Y5	havana	transcribed_unprocessed_pseudogene	chrY:9458613-9466003:-
ensembl_havana	gene	NA	NA	ENSG00000258992	7	TSPY1	ensembl_havana	protein_coding	chrY:9466955-9469749:+
havana	gene	NA	NA	ENSG00000274196	5	FAM197Y4	havana	transcribed_unprocessed_pseudogene	chrY:9479053-9486313:-
ensembl_havana	gene	NA	NA	ENSG00000238074	5	TSPY9P	ensembl_havana	protein_coding	chrY:9487313-9489893:+
havana	gene	NA	NA	ENSG00000230066	6	FAM197Y3	havana	transcribed_unprocessed_pseudogene	chrY:9497287-9506596:-
havana	gene	NA	NA	ENSG00000270073	1	TSPY6P	havana	unprocessed_pseudogene	chrY:9507596-9510175:+
havana	gene	NA	NA	ENSG00000234803	8	FAM197Y2	havana	transcribed_unprocessed_pseudogene	chrY:9517599-9526926:-
ensembl_havana	gene	NA	NA	ENSG00000236424	7	TSPY10	ensembl_havana	protein_coding	chrY:9527880-9530682:+
havana	gene	NA	NA	ENSG00000224336	2	FAM197Y1	havana	unprocessed_pseudogene	chrY:9544917-9547147:-
havana	gene	NA	NA	ENSG00000236786	1	TSPY15P	havana	unprocessed_pseudogene	chrY:9548108-9550681:+
havana	gene	NA	NA	ENSG00000231436	1	RBMY3AP	havana	unprocessed_pseudogene	chrY:9610571-9621276:-
havana	gene	NA	NA	ENSG00000234110	1	TSPY25P	havana	unprocessed_pseudogene	chrY:9624183-9626352:+
havana	gene	NA	NA	ENSG00000226223	1	TSPY16P	havana	unprocessed_pseudogene	chrY:9640249-9640716:-
havana	gene	NA	NA	ENSG00000232617	1	AC017019.1	havana	unprocessed_pseudogene	chrY:9665229-9669010:+
ensembl_havana	gene	NA	NA	ENSG00000183385	9	TTTY8	ensembl_havana	lncRNA	chrY:9691100-9693957:+
havana	gene	NA	NA	ENSG00000147761	8	TTTY7B	havana	lncRNA	chrY:9706824-9715262:-
havana	gene	NA	NA	ENSG00000228890	1	TTTY21	havana	lncRNA	chrY:9717653-9721296:-
havana	gene	NA	NA	ENSG00000212855	5	TTTY2	havana	lncRNA	chrY:9740584-9758476:+
havana	gene	NA	NA	ENSG00000129845	5	TTTY1	havana	lncRNA	chrY:9753156-9774289:-
havana	gene	NA	NA	ENSG00000224075	2	TTTY22	havana	lncRNA	chrY:9784372-9833895:+
havana	gene	NA	NA	ENSG00000228379	1	AC010891.1	havana	lncRNA	chrY:9813315-9817513:+
havana	gene	NA	NA	ENSG00000229208	1	RBMY2NP	havana	unprocessed_pseudogene	chrY:9831418-9846696:-
havana	gene	NA	NA	ENSG00000274445	1	AC006986.1	havana	processed_pseudogene	chrY:9868462-9868702:-
havana	gene	NA	NA	ENSG00000231874	3	TSPY18P	havana	unprocessed_pseudogene	chrY:9869664-9870781:+
havana	gene	NA	NA	ENSG00000187657	6	TSPY13P	havana	unprocessed_pseudogene	chrY:9905595-9908139:-
havana	gene	NA	NA	ENSG00000239225	1	TTTY23	havana	lncRNA	chrY:9910798-9911962:+
havana	gene	NA	NA	ENSG00000234950	1	RBMY2OP	havana	unprocessed_pseudogene	chrY:9951553-9959423:+
havana	gene	NA	NA	ENSG00000236718	4	RBMY2QP	havana	transcribed_unprocessed_pseudogene	chrY:9954532-10035299:-
havana	gene	NA	NA	ENSG00000243643	1	TSPY20P	havana	unprocessed_pseudogene	chrY:10036195-10038375:+
havana	gene	NA	NA	ENSG00000225685	1	TSPY5P	havana	transcribed_unprocessed_pseudogene	chrY:10066554-10069151:-
havana	gene	NA	NA	ENSG00000278478	1	AC006987.1	havana	processed_pseudogene	chrY:10070131-10070409:+
